-4.663765569471737260e-01,3.281592427065648243e-01,-1.509549472137391435e-01,-1.564956811254458735e-02,1.946745865930750996e-01,3.408261302985041152e-01,1.969761621851549016e-01,2.687788591321935705e-01,-2.784820707933581829e-01,-4.125946142277663320e-01,3.482859499911564738e-01,-3.215037257724685515e-01,-4.608058920659836022e-01,2.929941034064345029e-01,1.602064973249709978e-01,-4.264289451966966071e-01,6.201800295321677203e-02,-7.642185797543030179e-02,-7.879397769454468681e-02,4.856389397649859413e-02,-2.516835615002946946e-01,1.324723277190302251e-01,-1.055122234336092202e-01,4.380029511783318230e-01,-4.069118851461105413e-01,-3.235030955742365100e-01,-2.452279485666059022e-01,4.166180789192862610e-01,-2.526055809181122491e-01,-2.570260780240763987e-01,-3.328370058175899038e-01,-4.765730870882691761e-01,2.294926706056781562e-01,2.279909238196903831e-01,4.459214018971560667e-01,1.704467144548782453e-01,4.347899351199151496e-01,-3.657614416085521181e-01,-1.884638812016098119e-01,-8.637720776739639394e-03,-2.287588139861756742e-01,2.736839906641592712e-01,-3.583801194337572493e-01,-1.496908141233212197e-01,8.963266073749304175e-02,4.439744048843468488e-02,-1.875123902734613379e-01,-2.238158756463822785e-01,-1.902854414625148038e-01,2.581030285436934357e-01,6.835111623430800698e-02,4.192448014410794510e-01,2.446882735139355725e-01,4.043972553372357503e-01,-1.279155885438768847e-01,2.944125280183396143e-03,1.844747226977161425e-01,-1.966876531976048670e-01,-2.478873537976757913e-01,2.907631478024106930e-01,4.761672922626124932e-02,-3.253463895205890855e-01,-1.994297136178558028e-01,-2.778688890307144943e-01,3.589959166317299166e-01,1.473588337705891427e-01,2.554673209904881337e-01,2.176531925585008936e-02,-2.869262023319259503e-01,-2.645348821665162720e-01,-9.103379072898989954e-02,1.714711232541085983e-01,1.097751945994488998e-01,1.348879209192224982e-01,2.597622852393516868e-01,2.199840550133674577e-01,1.023213124502666410e-01,-1.935182908989370731e-01,8.762185014970333419e-02,1.510456600368381419e-01,6.957990270615478645e-02,-4.041245163563042531e-01,2.843634227818778726e-01,-6.916481921744865868e-02,4.148683653161326923e-01,-3.190381367737812335e-01,4.856706640250733620e-01,-3.598864326733284824e-01,3.630952450380660057e-01,2.097835225700878659e-01,2.316782989430906936e-01,3.460957685598753386e-01,1.694310525247680888e-01,-3.741098777235930539e-01,3.851337588846620585e-02,-7.804137383294289243e-02,6.683539827312744153e-02,-5.773492071766510580e-01,-3.330259244100582938e-01,4.241747632798755219e-01,5.654266534698590974e-01,3.091396779478625678e-01,-1.143280719576024868e-01,-3.983607676954058485e-01,-2.994073314246788881e-02,-2.002014310488905643e-02,-1.965461273327088476e-01,-2.237816519990578623e-01,5.924330632513008510e-01,-3.374624109876864786e-01,4.191117504306609010e-01,-3.768458746595624298e-01,4.072038765908873037e-01,3.003886001610257539e-01,2.211575210685653436e-01,5.823522254192916442e-02,-2.630952489362844426e-01,1.391115351627854602e-01,-1.119676080292649339e-01,-6.131817226627691436e-02,-2.603585557172000686e-01,2.944003803770117722e-01,-2.027297036710178912e-01,-1.605076984251050110e-01,-4.197259506631551007e-01,2.204246011822400542e-01,-1.632131135131459354e-01,-8.519036309776668522e-03,6.274754755341825987e-03,2.239292833552748996e-01,2.668145187125979811e-01,3.861295343615940845e-01,-6.496094497226979625e-01,6.396958209102387993e-02,2.067091471370927913e-01,3.451152074215592669e-01,-2.757666978445320050e-01,2.149760603256024027e-01,-6.140931310437210827e-02,-4.487318250290824873e-01,3.308598578057714290e-01,-3.424154238680582329e-01,-1.735983530717406798e-01,-3.717705193044357204e-01,-2.030760868273330799e-01,-3.216962239956907936e-03,-4.926035784131017614e-01,-2.587750895363892176e-02,1.800914571385807683e-01,-2.583915180751923391e-01,3.366786967106580319e-01,-2.112394779379260859e-02,-2.175399377143975022e-01,-1.268719375751866663e-01,-4.656731236783954730e-01,1.258952535800478278e-01,5.477713041423181162e-01,6.269654215745059656e-01,1.762091380198689550e-01,-3.737273044144510115e-01,-2.159565040595529672e-01,2.149938907214486994e-01,-4.609712343443899130e-01,8.626704572419290062e-02,1.171283421863696626e-02,1.134373341259379969e-01,-2.160587650787632874e-01,3.438010558713481268e-01,-3.877489535644844665e-01,-3.204735879360270379e-01,3.507237997988352785e-01,4.506042844146916637e-02,6.012115197805094624e-01,1.664315208528241163e-01,-2.561874014999894200e-01,-8.762544082757602049e-02,-1.365209668460193315e-01,3.449183524609805707e-01,-9.906046358969568255e-02,-8.938367441515102096e-02,-5.553498747338598829e-01,-2.620086606418061681e-01,-2.749682671978341264e-01,4.319785196683490619e-02,-3.187528212876550304e-02,5.038287067245091899e-01,2.396945662759311924e-01,1.236768909404064865e-01,-4.807797819010807550e-02,-3.473715624764991405e-01,-2.969005016383440831e-01,3.763302137369920475e-01,1.086435090150556504e-01,-2.288618830479570709e-01,2.536329248523091495e-01,-8.778126312126377506e-02,-1.146029942979014393e-01,-1.452460648933904253e-01,1.801276049554016989e-01,-2.498902313581193024e-01,-1.293300398406198315e-01,-3.453065757972783589e-01,6.196712576392376243e-02,-1.885850288862761237e-01,2.786728720612798860e-01,3.804771934259637556e-01,-1.388205831053563981e-02,1.450018391191386646e-01,-3.129642137914361300e-01,-5.053443472016521110e-01,-1.201657986917348542e-01,3.652648734619816095e-01,1.103117625448014616e-01,7.416581778324651264e-01,-1.364405114775768015e-02,-9.522340288020095245e-02,-2.859352174754681841e-01,2.518140244223041058e-01,-4.990775519780783764e-02,-4.877106667963169162e-01,2.830239801904259056e-01,4.383822071509074769e-01,-2.745136142294709036e-01,4.448895249679846176e-01,4.629315728821081777e-02,3.895268514041979047e-01,8.766566366699936330e-02,4.030600640811861646e-01,3.261922653071133715e-01,-3.438041646860338085e-01,-8.121972526129787873e-02,1.551340985528953248e-02,2.073999884812511296e-01,-7.837437669903768445e-02,5.191470625212166734e-01,-3.295546299497482123e-01,-1.141749316672834025e-01,-3.980835041305861299e-01,5.809698185895478123e-02,-1.299430322756684741e-01,5.296983128874624969e-01,2.058627889851783743e-01,3.818718680631230655e-01,-3.792351258496691746e-01,1.996879258344609262e-02,-6.558532054890491292e-01,2.161340290823646482e-01,-1.167042686682606550e-01,7.344912989138160930e-02,-4.667718765403425785e-01,-4.619393001981327851e-01,1.338098313856361243e-01,-4.366333652067915239e-01,3.736190989443211596e-01,-2.843067353914495166e-01,6.961663095959043368e-02,-4.463235834105459543e-01,1.517651275349686524e-01,1.845555866741963036e-01,-2.150241793239141275e-01,1.527399903426672201e-01,-2.370691527325467229e-01,3.706750266787526837e-01,-4.311147172038791719e-01,-2.053463254806661697e-01,-6.452309570222869439e-01,-5.668792088147106556e-02,6.949424810300403044e-02,3.427174394620230435e-01,7.117388943967639658e-01,-1.248336647018543771e-01,1.115965925336903086e-01,-2.283121824456181836e-01,-1.257624176469517574e-01,-2.754252017077575831e-01,3.150089496005151202e-01,1.692432257369136939e-01,-4.606828530807371425e-01,-2.922488100981520676e-01,-4.678665281707633516e-01,1.101009907898859996e-01,2.059821391921841660e-01,-1.371699473151843582e-02,3.424847494616714561e-01,-4.860495616103144290e-02,1.924564059672166302e-02,9.615904183898317525e-02,2.074277931624995408e-01,2.478603529438943021e-01,1.721157406055954728e-02,1.433005959873469848e-01,-3.270172173114433561e-02,-9.502318841164460184e-02,-5.021816049393165171e-01,-1.997007318140214815e-01,1.512775263097525524e-01,4.711345769181565779e-02,5.087675199326308073e-01,-1.652083049827036687e-01,1.213509005569156779e-01,-2.610387686093507686e-01,9.373979516100583442e-02,-1.443619107008802804e-01,-2.529205292304549935e-01,2.668562097377597531e-01,3.724258342037612413e-01,-1.904312752067565673e-01,-9.479265752262178157e-02,-3.021814852345865443e-01,1.494800946039623046e-01,1.739616622490683107e-01,-4.364206999669952014e-02,1.928123832780096469e-01,-2.278170086767256908e-01,6.228195795451479250e-02,-2.815593422824174685e-01,-1.534358823430850283e-01,4.757743003827534789e-01,2.736283294767396027e-02,-2.430766761543147747e-01,-4.806928586990480978e-01,-1.982764319236811901e-01,-7.137248866184874030e-02,2.417066484889185130e-01,4.607872854826730591e-01,3.270428159304986648e-01,1.603240329118059970e-01,-3.483353438443145128e-02,-4.813699767245153693e-01,1.518445593912328417e-01,-3.011151419980983013e-01,1.778050434408324498e-01,-1.870951307512792317e-01,-2.960348544385204006e-01,-1.309526213908164885e-02,-4.157170290027716320e-01,1.291824525597343731e-01,-2.126081379172742591e-01,-3.998864556897310796e-02,2.292677217356529629e-01,-2.305117871563546472e-01,-1.915510241073965225e-01,6.693122231506534736e-02,1.945241222806433079e-01,4.250422081463295365e-01,-4.895217375472239729e-02,4.115199188451929002e-01,-2.847570849122469383e-01,-6.388855905131077817e-01,-4.191772232060435588e-01,-3.539510838072117971e-01,4.921710139062649980e-01,6.545759035591069974e-01,1.107318582688055220e-01,1.900960912771655076e-01,-3.216537422565119986e-01,-4.090450221799113439e-01,-3.429346646379991415e-03,-7.153462994829302979e-02,6.631068055491026736e-02,3.684515325556016463e-01,2.420940942059275347e-01,-2.539922982696497522e-01,4.432104057957597099e-01,2.663831904490854274e-01,-2.213846912854399718e-01,-3.474009105030180233e-01,5.761800237291277993e-01,-7.503910584591114152e-02,2.809816474321695234e-01,-2.987676459499301052e-01,-1.099031834437673161e-01,1.088027033241083415e-02,-1.597634355134827933e-01,5.533695734109240760e-01,-5.328418105361124729e-02,-6.378007809334096390e-01,-4.807133341590587583e-01,1.839300109291140406e-01,3.006879112349004624e-01,4.145475561301200096e-01,2.186068143649054218e-01,1.353107895094142303e-02,-1.342409296987034650e-01,-5.649595749357261276e-01,-3.289798412339619560e-01,2.038018795484864143e-01,-1.212462900887172762e-01,1.909482277494424507e-01,-3.852530655801651993e-01,4.788967393481443624e-01,-4.581791700400172918e-01,1.402507282074327566e-01,-2.696618984573322386e-01,1.185887316600383878e-01,-1.601293021495131808e-01,2.595869819023060021e-01,-1.580167843747706802e-01,4.371218885221330591e-02,2.041223430433251607e-01,4.158204588002439167e-02,3.220286155900297653e-01,3.291269283980945842e-02,-7.939783829663148162e-02,5.988887430910855986e-02,-6.398165934109535380e-01,-1.801692803989771857e-02,6.207519510716826838e-01,3.140246407901356451e-01,5.278054983799377320e-01,1.341452370521219184e-01,-4.633922001436132088e-01,-1.916915744667105695e-02,2.123945697354015782e-01,-1.350731540690604769e-02,1.189799323313182888e-01,-9.939723962111365885e-02,1.327294317965289905e-01,-1.749112280895361304e-01,-3.369865291081759473e-01,-2.350575509246030925e-01,-3.859239381542938774e-01,2.101978911890788337e-01,4.472011984722160105e-02,-2.773131936928350250e-01,1.364035276651844875e-01,3.993914932025395548e-02,-9.711419832279287456e-02,-1.383062813308181442e-03,1.211608440840671597e-01,2.686835872326266000e-02,-2.151078437479626571e-01,-4.170737698467990584e-01,-3.617339949782659159e-01,-2.657531492040840493e-01,5.665454213292399066e-01,7.639181061879222190e-01,1.503402458945283793e-01,8.792700595366904903e-02,-3.292737397636364971e-01,-3.282377996406162235e-01,-9.827582165172309148e-02,1.289934378227389211e-01,-2.694099024068819515e-01,3.073041648911662982e-01,9.545728527836807101e-03,3.027798499113203423e-01,-2.704958276391450367e-01,4.322737879502487335e-01,-6.480131349076410918e-02,-1.613982083921945143e-01,1.751011889027240531e-01,-2.328351124820412232e-01,1.172977732153753228e-01,3.706606964513442515e-02,6.488544418213172682e-02,3.086382983616684506e-01,-3.543077441111995296e-01,5.334593850902361600e-01,-3.495146659682971668e-01,-4.476178188803487390e-01,-4.580163167176725114e-01,1.494852096468973768e-01,5.113064733814248752e-01,7.329598228343152666e-01,-3.190770516051176509e-02,-7.448340816952223054e-02,-1.690227854577162070e-01,-3.026470505708950820e-01,-1.696540203502837352e-01,1.652881968509745669e-01,9.061246730477008626e-02,-4.802069737899769541e-01,-4.141540574809134817e-02,3.538284639798106035e-01,1.977374306211947819e-01,-1.844700191005381740e-01,2.417384656038031043e-02,2.867674055760446317e-01,-1.579431854637739219e-01,2.986351823162990832e-03,2.615938476633405396e-01,5.749801028529395730e-02,-3.346449956758463379e-02,-2.231152381651619297e-03,-1.123487525212463894e-01,3.470263695755146371e-01,2.198508221312718280e-01,-7.366441156707017601e-01,-2.875614244643809880e-01,-1.530838399395421066e-02,5.060267615010506370e-01,6.979221429585447112e-01,5.076047973888399012e-01,1.423922402723653557e-01,-7.782109677329306086e-02,-1.586013821350514552e-01,2.859840088374186462e-01,-1.006017328873887035e-01,-4.122270475679529200e-01,-2.141928183307019277e-03,1.811325432227717802e-01,1.077437782799678112e-01,4.098903533137311372e-01,-1.811190332587913066e-01,-3.817084970526148369e-01,1.825014348348184268e-01,1.983061224397429101e-01,-1.957031400786216069e-01,4.365471471754054505e-02,2.477104929560650926e-01,2.478476648032147123e-01,-9.145956051230712258e-02,3.881026625138592756e-01,-2.915649564975406061e-01,1.160267105073217730e-01,-6.335186594563172457e-01,-8.062107226767279977e-01,2.204295640701486869e-01,5.547747134481546549e-01,1.229792549196764007e-01,4.835294667959229020e-01,2.047917119792392326e-01,-4.542943316966796541e-01,-3.695184684310902079e-01,2.211850748040312866e-03,-2.425027083431407215e-01,8.156526174823494624e-02,-1.530104426997819234e-01,-2.144015206391792702e-02,-5.539262462376398632e-01,3.095631901953089793e-01,2.857430579564010920e-01,2.184794598531568099e-01,-2.267820069536105598e-01,-2.708498731190648323e-01,1.833972964607939043e-02,-1.515673766638060138e-01,6.899431532518161825e-02,-1.952228130124901706e-01,6.903435526027267011e-02,-2.202475898565798076e-02,3.045675523169356080e-01,8.448984827092710648e-02,-7.082661535321418400e-01,-3.486268780287760660e-01,-1.549075320578038040e-01,3.203883900765379655e-01,7.306098699437160171e-01,6.270574010039110524e-01,-2.897059857805175248e-02,-5.366672259100560005e-01,3.182465908492205786e-01,1.207144601421602098e-01,3.521796129948844833e-01,-3.403199264072943042e-01,-3.564791134271610290e-02,-6.283255887946019580e-02,4.290893830025114819e-01,1.542714284706814265e-01,-1.730355705810472378e-01,-4.528842977873418635e-02,3.978511592963366317e-01,1.085058857761936335e-01,-3.275192476032028760e-02,-1.660857578393562795e-01,1.102281788548443442e-01,4.718141956420046634e-01,5.201182895435255832e-02,-3.512775314365899626e-01,-1.100196191613143637e-01,-1.553318006811238439e-01,-2.171514769615532636e-01,-1.001230846040048528e+00,1.506818946912215074e-01,4.270470721329792663e-01,8.602602752616075321e-01,-5.493524294925142964e-02,-1.730622952545657622e-01,-2.773580314630905153e-01,-1.574132944431120285e-01,2.814855062268257352e-02,-2.082787362066798875e-01,3.362718877894399494e-01,-3.053107880982269262e-01,8.625393168462748561e-02,1.538019105869724290e-01,7.971548941164963153e-02,4.398078372866011110e-01,-3.234358174048991841e-01,-3.863313089178786464e-01,-2.842806431773766129e-01,2.656980366782163427e-02,-4.058209287786324754e-02,-1.849933930055675246e-01,2.719495384226746637e-01,7.237770755836289704e-02,2.662028927454675453e-01,1.978632246645503356e-01,-4.184550307949081449e-01,-8.858579063099031314e-01,-1.471049509752054563e-01,-6.108695437980541515e-02,4.274495192220458817e-01,4.933692167504564741e-01,1.526059578357447655e-01,2.086575001762460968e-01,-1.902651244960270049e-01,1.220389480540331334e-01,-1.202661457396953237e-01,-5.579081161107510983e-02,-2.240940724338287005e-01,-2.387028785587307633e-01,-8.354850100068085539e-02,-9.076132375859918833e-02,8.589891390340997912e-02,-6.633175571769900358e-03,-3.727020964029188060e-02,-6.244123229808222486e-02,1.005234047450471596e-01,-8.160853914754653826e-02,4.687902747577069040e-02,-2.615947414162878570e-01,6.680521423578081874e-01,-1.667740813324606886e-01,-9.593569548101184286e-02,2.599113174218833366e-01,-4.477210879617385397e-01,-6.913495338891686437e-01,-3.317562275860904131e-01,2.689044654830997638e-01,2.241160108989117827e-01,5.859528769740566245e-01,-5.464671138103745912e-02,3.009561244870295749e-01,1.904007500789456908e-01,-2.391221443630488219e-01,2.455266606238365457e-01,-1.565018223696471866e-01,2.278370845999678485e-01,1.245095926425802274e-01,-1.397924007405884905e-01,-1.653905558927685482e-01,-1.050749784800585340e-01,3.259275961857828197e-01,7.573408654636762383e-02,2.027572817788528825e-01,-5.005845175056629071e-01,2.173773475014766365e-01,4.426658348273677102e-01,-9.025884647153441243e-02,-1.492186936722534329e-01,4.283660426146316813e-01,-1.765328710135020962e-01,-4.318595822527751538e-01,-6.070848149681355999e-01,-3.443076131466162870e-01,-4.198052211129338351e-01,-8.256631188068426497e-02,6.011342528930355839e-02,2.908397160070751442e-01,4.825876757527322591e-02,2.442124139257434434e-01,-1.519570814821977478e-01,-8.666228378031834434e-02,-1.206764670047477811e-01,3.161387684221499822e-02,-2.339345528781155426e-01,-2.597396913997762624e-01,3.292191035707617286e-01,-1.665872138522358770e-01,-1.419790129661708811e-01,2.558122475544106766e-01,9.472264586058440697e-03,-2.820860296739714501e-01,-7.436580166004999604e-02,-2.767252941132306576e-01,-2.984048419723536738e-03,5.324642284588410740e-02,9.334341102975834970e-02,-1.068400221552098378e-01,-5.538289902270451120e-02,4.258298744358653132e-02,-9.040099447676287758e-02,-5.262227299119393020e-01,-2.147033341836994125e-01,2.617356310921108847e-02,2.175488371811887534e-01,3.112255167368763176e-02,5.937477153232559868e-01,6.678110501038372337e-01,-3.917375100037139846e-01,1.954369344689832755e-01,-1.110168037660011833e-02,-1.244349784567665707e-01,-4.498320809901493189e-01,-4.164361593817173524e-01,-4.034646475654525832e-01,-4.701460136710572391e-01,-1.203612100014306296e-01,9.639796735537375927e-02,2.521868910785336482e-01,3.283090758696558531e-01,4.624751894983354372e-01,-1.794753660895634095e-01,3.616816855096171568e-01,-1.137578857956167144e-01,4.763879608668379895e-01,2.746727045981429693e-01,-4.304441999722383727e-01,-2.763002363774479941e-01,-2.658679235604801128e-01,-4.623698444564240395e-01,-6.317525891619143463e-01,-2.881003086045898498e-01,5.426708519042789947e-01,6.012472669094609534e-01,5.667945895881865148e-01,-3.153637554494766182e-02,-2.206909015844609745e-01,1.355031565699117146e-01,-4.715709190111207483e-01,-4.519838028051855749e-01,1.894665233917448288e-01,-3.707618216302091541e-01,-2.632810579257607864e-01,3.437670743554802066e-01,4.963982970483016288e-01,4.415956882055738220e-02,-2.762508390834591543e-01,-5.141281586870921627e-01,-4.300086508381957828e-01,-2.405622066795066738e-01,-3.355767050340505847e-02,4.540767147487927424e-01,2.742096004646719098e-01,-2.486099270118161675e-01,1.043249653952735556e-01,-2.835457286853654835e-01,-4.592332732661133510e-01,2.163520754216963562e-02,3.550795472051004320e-01,4.744175615073802921e-01,4.997448884899639565e-01,-7.273850562436000311e-02,-1.552198527953526919e-01,3.032131474628450563e-01,2.246409575887641230e-01,-1.368182971220337774e-01,-3.267597978261881919e-01,-7.438927699858051412e-03,1.758521597726304952e-01,2.351645926628257721e-01,1.145132147324334215e-01,1.173658455276484630e-01,3.712231633169983391e-01,3.070912171134065893e-02,-1.186456602275951511e-01,-2.708185521717280109e-01,1.120097510797879864e-01,-2.960964980864098095e-01,3.609446268597845120e-01,-4.632307896582278928e-01,-4.222974863410198787e-01,-4.740541882327899970e-01,4.053516400538267339e-01,2.321976816067444493e-01,-1.620082976025800647e-01,8.865456095471779818e-02,-3.474303148265858177e-01,-2.427222140901230396e-01,1.826975946006170748e-02,3.338898919687303124e-01,4.134696287651156155e-01,-3.513730527652969560e-01,-4.633203196435763394e-01,2.562918847572506209e-01,4.142026779855628726e-01,1.167765306879446907e-01,3.754744843072933547e-01,4.042692942744569029e-01,8.737767058887224714e-02,4.858583054759363362e-01,1.236049337998544884e-01
