-1.060471807639273151e-01
3.236717051575475068e-01
6.260782707272054270e-02
6.256703164449686216e-01
1.057167649097863898e-01
3.902775692564208754e-01
7.254804775442964815e-02
2.661776110836346909e-01
5.290970744566283468e-01
4.909121745471465292e-01
6.813598663455919802e-01
5.858822826145619889e-01
2.017870414926576511e-02
7.862642234970054211e-01
5.547404634227361964e-01
3.899281983253870543e-01
1.012263841626197952e-01
6.802734784654802525e-01
-1.090381096410055900e-01
7.240551634007594828e-01
3.267425359412037128e-02
6.708042561883662547e-01
6.838007353174668790e-01
1.431811827335525700e-01
2.499472143738092067e-02
3.213247862810317823e-01
2.442427543338698825e-01
6.392019470946133097e-01
8.328304887754349739e-01
8.087504140778158934e-01
3.391206368628228995e-01
7.113961852889518767e-01
5.181440921797355603e-01
-3.179484724480927810e-02
7.499061012146195360e-01
-4.223367403650955115e-02
8.657647999311606224e-01
9.627700523456540760e-02
6.237290336880705124e-03
6.978859651920417129e-01
4.879453188447945289e-01
6.782045138180374799e-01
8.177995382104135125e-01
8.301778632265250681e-05
1.109278006162468105e-01
2.448486674691912057e-01
1.240208627487713461e-01
-2.322741485750490914e-02
5.462969680288756180e-01
3.377404698333519306e-01
4.681116595295479327e-02
5.717097981051895150e-01
